HapGow;HapNig;HapArt;ThrHaw;ThrPar;ThrQui;FraSc1;FraSc2;HapSp.;MicAbd;GigEle;DenIno;NeoSam;FraOcc;MegSjo;ThrPal;ThrTab;ThrBou;FraIns;HerPat;SciAur;ThrCan;ChaOrc;FraVes;CerBru;LioSp.;NesSp.;FraInt;ThrFlo;AroMex;ThrReu;HelHae;ChiSp.;MS031.;ThrAus;MS032.;ElaSp.;ThrSp2;GynUze;SciSp2;ScoRha;date;season;transect;site;plant;elevation;latitude;longitude;grid;meanTemperature;rainfall;sug100;veg100;for100;plfor100;gra100;rock100;sava100;orch100;urb100;sug300;veg300;for300;plfor300;gra300;rock300;sava300;orch300;urb300;sug600;veg600;for600;plfor600;gra600;rock600;sava600;orch600;urb600;sug1000;veg1000;for1000;plfor1000;gra1000;rock1000;sava1000;orch1000;urb1000;sug3000;veg3000;for3000;plfor3000;gra3000;rock3000;sava3000;orch3000;urb3000;fragm100;fragm300;fragm600;fragm1000;fragm3000
2;0;0;0;1;0;0;0;0;0;0;0;0;7;0;6;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site6;SolMau;684,471496582031;7673379,60054723;343561,936367966;CD;20,4999256134033;2746,15966796875;0;0;0,913397860417728;0;0;0;0;0;0,086602139582272;0,0094872565839509;0;0,861412476343763;0;0,00194202232087586;0;0,0603052760041741;0,0241992253135004;0,042653743433736;0,00266461727853519;0,00708648465081398;0,760023488959482;0;0,0486202005051541;0;0,134966004683642;0,0207748172884402;0,0258643866339331;0,00149328319064482;0,00329061393346426;0,720298624292645;0;0,043350226660981;0,00706694922244151;0,195695301225409;0,0111467929721888;0,0176582085022262;0,00216571058608378;0,00596671139510638;0,663009668621194;3,6085558145478E-05;0,0855271180083976;0,0112543828846775;0,190638917381656;0,0110749395541441;0,0303264660105952;0,0364754451914914;0,0384721702705238;0,0853500236043668;0,129849657655312;0,264247132147821
0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site7;Other;452,237670898438;7674196,53835005;348208,310631628;CD;19,6364974975586;3565,568359375;0;0;0,396440284013118;0;0;0;0,00967937084089534;0;0,593880345145987;2,47615813453321E-05;0;0,749929252624728;0;0,000696861646432917;0;0,0346768259897558;0,00186419333842714;0,212808104819311;0,00161220143762735;0,00319698749151007;0,749604687853747;0,00410081078786507;0,0332451324428345;0;0,0992454578899706;0,0207366425175458;0,0882580795788997;0,00716617405695378;0,00373322740973336;0,731133083116925;0,00798246360346924;0,0580882598914195;0;0,100915145134385;0,0219939854290077;0,0689876613581067;0,00304669655017194;0,0040937686951686;0,816897590105571;0,00619862411953384;0,0509361783270236;0,00347312729162453;0,0777744868367714;0,00954318422147161;0,0280363438526634;0,0521599001835889;0,0629484337304527;0,0692849893250182;0,0853440668798287;0,101881590914169
15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site7;Other;452,237670898438;7674196,53835005;348208,310631628;CD;19,6364974975586;3565,568359375;0;0;0,396440284013118;0;0;0;0,00967937084089534;0;0,593880345145987;2,47615813453321E-05;0;0,749929252624728;0;0,000696861646432917;0;0,0346768259897558;0,00186419333842714;0,212808104819311;0,00161220143762735;0,00319698749151007;0,749604687853747;0,00410081078786507;0,0332451324428345;0;0,0992454578899706;0,0207366425175458;0,0882580795788997;0,00716617405695378;0,00373322740973336;0,731133083116925;0,00798246360346924;0,0580882598914195;0;0,100915145134385;0,0219939854290077;0,0689876613581067;0,00304669655017194;0,0040937686951686;0,816897590105571;0,00619862411953384;0,0509361783270236;0,00347312729162453;0,0777744868367714;0,00954318422147161;0,0280363438526634;0,0521599001835889;0,0629484337304527;0,0692849893250182;0,0853440668798287;0,101881590914169
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site7;Ipo;452,237670898438;7674196,53835005;348208,310631628;CD;19,6364974975586;3565,568359375;0;0;0,396440284013118;0;0;0;0,00967937084089534;0;0,593880345145987;2,47615813453321E-05;0;0,749929252624728;0;0,000696861646432917;0;0,0346768259897558;0,00186419333842714;0,212808104819311;0,00161220143762735;0,00319698749151007;0,749604687853747;0,00410081078786507;0,0332451324428345;0;0,0992454578899706;0,0207366425175458;0,0882580795788997;0,00716617405695378;0,00373322740973336;0,731133083116925;0,00798246360346924;0,0580882598914195;0;0,100915145134385;0,0219939854290077;0,0689876613581067;0,00304669655017194;0,0040937686951686;0,816897590105571;0,00619862411953384;0,0509361783270236;0,00347312729162453;0,0777744868367714;0,00954318422147161;0,0280363438526634;0,0521599001835889;0,0629484337304527;0,0692849893250182;0,0853440668798287;0,101881590914169
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site7;LanCam;452,237670898438;7674196,53835005;348208,310631628;CD;19,6364974975586;3565,568359375;0;0;0,396440284013118;0;0;0;0,00967937084089534;0;0,593880345145987;2,47615813453321E-05;0;0,749929252624728;0;0,000696861646432917;0;0,0346768259897558;0,00186419333842714;0,212808104819311;0,00161220143762735;0,00319698749151007;0,749604687853747;0,00410081078786507;0,0332451324428345;0;0,0992454578899706;0,0207366425175458;0,0882580795788997;0,00716617405695378;0,00373322740973336;0,731133083116925;0,00798246360346924;0,0580882598914195;0;0,100915145134385;0,0219939854290077;0,0689876613581067;0,00304669655017194;0,0040937686951686;0,816897590105571;0,00619862411953384;0,0509361783270236;0,00347312729162453;0,0777744868367714;0,00954318422147161;0,0280363438526634;0,0521599001835889;0,0629484337304527;0,0692849893250182;0,0853440668798287;0,101881590914169
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site8;SolMau;302,119201660156;7677395,28175741;352615,175130724;DD;20,389591217041;4750,5439453125;0;0;0,995606214977076;0;0;0;0,0043937850229241;0;0;0;0;0,894755459967314;0;0,00899559240733797;0,0329578979391144;0,0200357984251523;0,0293356066984089;0,013919644562672;0;0,00049878575736726;0,935257785568112;0,000833078339432552;0,00506656667368268;0,00976965649226263;0,0268928654180514;0,0127827115904014;0,00889855016069038;0,000455994192323247;0,00147165350124866;0,90247749827851;0,000915935247245945;0,0132806663988063;0,00315485883782789;0,0614494931833736;0,00677150059979155;0,0100223997608728;0,0185293444418791;0,000830722763254613;0,896282186035126;0,000592251865548657;0,0341227374829279;0,00156150571564954;0,0401233993315925;0,00323444581105778;0,00472340655296429;0,0223018033687382;0,0320175566665366;0,019189911895441;0,0187503878757916;0,0153626500355194
17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site8;Other;302,119201660156;7677395,28175741;352615,175130724;DD;20,389591217041;4750,5439453125;0;0;0,995606214977076;0;0;0;0,0043937850229241;0;0;0;0;0,894755459967314;0;0,00899559240733797;0,0329578979391144;0,0200357984251523;0,0293356066984089;0,013919644562672;0;0,00049878575736726;0,935257785568112;0,000833078339432552;0,00506656667368268;0,00976965649226263;0,0268928654180514;0,0127827115904014;0,00889855016069038;0,000455994192323247;0,00147165350124866;0,90247749827851;0,000915935247245945;0,0132806663988063;0,00315485883782789;0,0614494931833736;0,00677150059979155;0,0100223997608728;0,0185293444418791;0,000830722763254613;0,896282186035126;0,000592251865548657;0,0341227374829279;0,00156150571564954;0,0401233993315925;0,00323444581105778;0,00472340655296429;0,0223018033687382;0,0320175566665366;0,019189911895441;0,0187503878757916;0,0153626500355194
5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site8;Other;302,119201660156;7677395,28175741;352615,175130724;DD;20,389591217041;4750,5439453125;0;0;0,995606214977076;0;0;0;0,0043937850229241;0;0;0;0;0,894755459967314;0;0,00899559240733797;0,0329578979391144;0,0200357984251523;0,0293356066984089;0,013919644562672;0;0,00049878575736726;0,935257785568112;0,000833078339432552;0,00506656667368268;0,00976965649226263;0,0268928654180514;0,0127827115904014;0,00889855016069038;0,000455994192323247;0,00147165350124866;0,90247749827851;0,000915935247245945;0,0132806663988063;0,00315485883782789;0,0614494931833736;0,00677150059979155;0,0100223997608728;0,0185293444418791;0,000830722763254613;0,896282186035126;0,000592251865548657;0,0341227374829279;0,00156150571564954;0,0401233993315925;0,00323444581105778;0,00472340655296429;0,0223018033687382;0,0320175566665366;0,019189911895441;0,0187503878757916;0,0153626500355194
3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site9;LanCam;77,8840942382812;7681669,47790808;360955,43797094;EE;24,0639305114746;3205,99096679688;0;0;0,359494396332145;0;0;0;0,0488728986245543;0;0,591632705043301;0,23610958807195;0;0,192932312209271;0;0;0;0,128941084914838;0,0224269972939033;0,419590017510037;0,231133389520677;0;0,0622582890334745;0;0,0439428657844723;0;0,094764406703215;0,0260413304196098;0,541859718538551;0,139322767973435;0,000158138335521659;0,0371025162677248;0;0,0640602346551874;0;0,0838472609966662;0,0188234613087329;0,656685620462732;0,353985932012714;0,00725171379749541;0,0680980451940629;0;0,0576224575755456;0,0106907749495797;0,076207872810083;0,0336646152620288;0,39247858839849;0,0502926693045494;0,0453558437187275;0,0356164076156589;0,0332067134979891;0,0619736151818238
0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site9;SolMau;77,8840942382812;7681669,47790808;360955,43797094;EE;24,0639305114746;3205,99096679688;0;0;0,359494396332145;0;0;0;0,0488728986245543;0;0,591632705043301;0,23610958807195;0;0,192932312209271;0;0;0;0,128941084914838;0,0224269972939033;0,419590017510037;0,231133389520677;0;0,0622582890334745;0;0,0439428657844723;0;0,094764406703215;0,0260413304196098;0,541859718538551;0,139322767973435;0,000158138335521659;0,0371025162677248;0;0,0640602346551874;0;0,0838472609966662;0,0188234613087329;0,656685620462732;0,353985932012714;0,00725171379749541;0,0680980451940629;0;0,0576224575755456;0,0106907749495797;0,076207872810083;0,0336646152620288;0,39247858839849;0,0502926693045494;0,0453558437187275;0,0356164076156589;0,0332067134979891;0,0619736151818238
0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09/01/17;sum;trans3;site9;Other;77,8840942382812;7681669,47790808;360955,43797094;EE;24,0639305114746;3205,99096679688;0;0;0,359494396332145;0;0;0;0,0488728986245543;0;0,591632705043301;0,23610958807195;0;0,192932312209271;0;0;0;0,128941084914838;0,0224269972939033;0,419590017510037;0,231133389520677;0;0,0622582890334745;0;0,0439428657844723;0;0,094764406703215;0,0260413304196098;0,541859718538551;0,139322767973435;0,000158138335521659;0,0371025162677248;0;0,0640602346551874;0;0,0838472609966662;0,0188234613087329;0,656685620462732;0,353985932012714;0,00725171379749541;0,0680980451940629;0;0,0576224575755456;0,0106907749495797;0,076207872810083;0,0336646152620288;0,39247858839849;0,0502926693045494;0,0453558437187275;0,0356164076156589;0,0332067134979891;0,0619736151818238
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site1;SolMau;1695,7841796875;7670768,27670595;330022,557950739;BD;12,6846981048584;2138,11279296875;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,995936300291048;0;0;0;0,00406369970895243;0;0;0;0,00042863074448082;0,970820744991283;0;0,00259651822377945;0;0,025946500357587;0;0,000207605682870084;0;0,000362280956196149;0,642141186936045;0,0245428512589371;0,0490568089446807;0;0,281121198023746;0,000744432463876731;0,00203124141651887;0,020003762058713;0,00809936165388195;0,00671235775306976;0,0165049865995163;0,085838385333141
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site1;Other;1695,7841796875;7670768,27670595;330022,557950739;BD;12,6846981048584;2138,11279296875;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,995936300291048;0;0;0;0,00406369970895243;0;0;0;0,00042863074448082;0,970820744991283;0;0,00259651822377945;0;0,025946500357587;0;0,000207605682870084;0;0,000362280956196149;0,642141186936045;0,0245428512589371;0,0490568089446807;0;0,281121198023746;0,000744432463876731;0,00203124141651887;0,020003762058713;0,00809936165388195;0,00671235775306976;0,0165049865995163;0,085838385333141
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site2;SolMau;1472,96105957031;7671041,88313477;328912,661854172;AD;14,3168668746948;1589,36694335938;0;0;1;0;0;0;0;0;0;0;0,00223209548133317;0,885537011751222;0;0,0308814477845303;0;0,0744869010307966;0;0,00686254395211784;0;0,00144064311582187;0,922210577981773;0;0,0344047508501032;0;0,0347399281005001;0,00462438480824589;0,0025797151435558;0;0,000565192806263852;0,887249560778356;0,00808399375551412;0,0702225749268578;0;0,0307006522609159;0,00137588137055572;0,00180214410153684;0;0,000881676921455924;0,734261720487761;0,025292321337669;0,118307860640607;0;0,114123301885873;0,00296331371273677;0,00416980501389802;0,020003762058713;0,0401491717449697;0,0307546564091231;0,0537604411879086;0,143357589100851
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site2;LanCam;1472,96105957031;7671041,88313477;328912,661854172;AD;14,3168668746948;1589,36694335938;0;0;1;0;0;0;0;0;0;0;0,00223209548133317;0,885537011751222;0;0,0308814477845303;0;0,0744869010307966;0;0,00686254395211784;0;0,00144064311582187;0,922210577981773;0;0,0344047508501032;0;0,0347399281005001;0,00462438480824589;0,0025797151435558;0;0,000565192806263852;0,887249560778356;0,00808399375551412;0,0702225749268578;0;0,0307006522609159;0,00137588137055572;0,00180214410153684;0;0,000881676921455924;0,734261720487761;0,025292321337669;0,118307860640607;0;0,114123301885873;0,00296331371273677;0,00416980501389802;0,020003762058713;0,0401491717449697;0,0307546564091231;0,0537604411879086;0,143357589100851
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site2;HubAmb;1472,96105957031;7671041,88313477;328912,661854172;AD;14,3168668746948;1589,36694335938;0;0;1;0;0;0;0;0;0;0;0,00223209548133317;0,885537011751222;0;0,0308814477845303;0;0,0744869010307966;0;0,00686254395211784;0;0,00144064311582187;0,922210577981773;0;0,0344047508501032;0;0,0347399281005001;0,00462438480824589;0,0025797151435558;0;0,000565192806263852;0,887249560778356;0,00808399375551412;0,0702225749268578;0;0,0307006522609159;0,00137588137055572;0,00180214410153684;0;0,000881676921455924;0,734261720487761;0,025292321337669;0,118307860640607;0;0,114123301885873;0,00296331371273677;0,00416980501389802;0,020003762058713;0,0401491717449697;0,0307546564091231;0,0537604411879086;0,143357589100851
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site3;LanCam;1260,09399414062;7671596,99102934;327816,394397176;AD;15,0778541564941;1435,33471679688;0;0;0,871461776037189;0;0,00019104021396504;0;0,062470149966568;0;0,0658770337822778;0;0,00185006349644314;0,795017916962924;0;0,0497005585564552;0;0,0919619516578055;8,84351575737638E-05;0,061381074168798;0;0,00530273149040715;0,730000229938323;0;0,180273414354165;0;0,0515733971972287;0,00299892636490504;0,0298513006549705;0;0,00195791315559239;0,657311257145488;0,0220982903452858;0,260158532814977;0;0,045268288832317;0,00273123754267559;0,0104744801636638;0,00350349595331828;0,00297441740438334;0,673183890138388;0,0252922953425339;0,213218555757462;0;0,0591089949884744;0,00991768647789214;0,0128006639375479;0,0607457904462568;0,0701078376601084;0,0743059104232348;0,0890944427033387;0,240941716803751
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site3;SolMau;1260,09399414062;7671596,99102934;327816,394397176;AD;15,0778541564941;1435,33471679688;0;0;0,871461776037189;0;0,00019104021396504;0;0,062470149966568;0;0,0658770337822778;0;0,00185006349644314;0,795017916962924;0;0,0497005585564552;0;0,0919619516578055;8,84351575737638E-05;0,061381074168798;0;0,00530273149040715;0,730000229938323;0;0,180273414354165;0;0,0515733971972287;0,00299892636490504;0,0298513006549705;0;0,00195791315559239;0,657311257145488;0,0220982903452858;0,260158532814977;0;0,045268288832317;0,00273123754267559;0,0104744801636638;0,00350349595331828;0,00297441740438334;0,673183890138388;0,0252922953425339;0,213218555757462;0;0,0591089949884744;0,00991768647789214;0,0128006639375479;0,0607457904462568;0,0701078376601084;0,0743059104232348;0,0890944427033387;0,240941716803751
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site4;LanCam;990,547607421875;7672111,98274919;326119,212048858;AD;17,1378307342529;1389,837890625;0;0,0332399388690779;0,438487009679063;0;0,000987009679062659;0;0,258660213958227;0,0128311258278146;0,255794701986755;0;0,00369316975845821;0,65044006735436;0;0,0105984067014759;0;0,146092456594643;0,0134991722205714;0,175676727370491;0;0,0027468664409154;0,553284875519901;0;0,203896906724163;0;0,128932922865762;0,014341012944586;0,0967974155046726;0,00867257503382462;0,00624288577829257;0,485175580175799;0;0,321657809027582;0;0,0897487847606859;0,0396920288615719;0,0488103363622442;0,0558676234553783;0,00809892606566387;0,424933223016231;0,0170356389209874;0,310990639620414;0;0,0912923409832675;0,0303183417430235;0,0614632661950345;0,0845211197547111;0,057996876803829;0,0997285210638387;0,170039127541895;0,388993808970261
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site4;Other;990,547607421875;7672111,98274919;326119,212048858;AD;17,1378307342529;1389,837890625;0;0,0332399388690779;0,438487009679063;0;0,000987009679062659;0;0,258660213958227;0,0128311258278146;0,255794701986755;0;0,00369316975845821;0,65044006735436;0;0,0105984067014759;0;0,146092456594643;0,0134991722205714;0,175676727370491;0;0,0027468664409154;0,553284875519901;0;0,203896906724163;0;0,128932922865762;0,014341012944586;0,0967974155046726;0,00867257503382462;0,00624288577829257;0,485175580175799;0;0,321657809027582;0;0,0897487847606859;0,0396920288615719;0,0488103363622442;0,0558676234553783;0,00809892606566387;0,424933223016231;0,0170356389209874;0,310990639620414;0;0,0912923409832675;0,0303183417430235;0,0614632661950345;0,0845211197547111;0,057996876803829;0,0997285210638387;0,170039127541895;0,388993808970261
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site4;Other;990,547607421875;7672111,98274919;326119,212048858;AD;17,1378307342529;1389,837890625;0;0,0332399388690779;0,438487009679063;0;0,000987009679062659;0;0,258660213958227;0,0128311258278146;0,255794701986755;0;0,00369316975845821;0,65044006735436;0;0,0105984067014759;0;0,146092456594643;0,0134991722205714;0,175676727370491;0;0,0027468664409154;0,553284875519901;0;0,203896906724163;0;0,128932922865762;0,014341012944586;0,0967974155046726;0,00867257503382462;0,00624288577829257;0,485175580175799;0;0,321657809027582;0;0,0897487847606859;0,0396920288615719;0,0488103363622442;0,0558676234553783;0,00809892606566387;0,424933223016231;0,0170356389209874;0,310990639620414;0;0,0912923409832675;0,0303183417430235;0,0614632661950345;0,0845211197547111;0,057996876803829;0,0997285210638387;0,170039127541895;0,388993808970261
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site4;Other;990,547607421875;7672111,98274919;326119,212048858;AD;17,1378307342529;1389,837890625;0;0,0332399388690779;0,438487009679063;0;0,000987009679062659;0;0,258660213958227;0,0128311258278146;0,255794701986755;0;0,00369316975845821;0,65044006735436;0;0,0105984067014759;0;0,146092456594643;0,0134991722205714;0,175676727370491;0;0,0027468664409154;0,553284875519901;0;0,203896906724163;0;0,128932922865762;0,014341012944586;0,0967974155046726;0,00867257503382462;0,00624288577829257;0,485175580175799;0;0,321657809027582;0;0,0897487847606859;0,0396920288615719;0,0488103363622442;0,0558676234553783;0,00809892606566387;0,424933223016231;0,0170356389209874;0,310990639620414;0;0,0912923409832675;0,0303183417430235;0,0614632661950345;0,0845211197547111;0,057996876803829;0,0997285210638387;0,170039127541895;0,388993808970261
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site4;SolMau;990,547607421875;7672111,98274919;326119,212048858;AD;17,1378307342529;1389,837890625;0;0,0332399388690779;0,438487009679063;0;0,000987009679062659;0;0,258660213958227;0,0128311258278146;0,255794701986755;0;0,00369316975845821;0,65044006735436;0;0,0105984067014759;0;0,146092456594643;0,0134991722205714;0,175676727370491;0;0,0027468664409154;0,553284875519901;0;0,203896906724163;0;0,128932922865762;0,014341012944586;0,0967974155046726;0,00867257503382462;0,00624288577829257;0,485175580175799;0;0,321657809027582;0;0,0897487847606859;0,0396920288615719;0,0488103363622442;0,0558676234553783;0,00809892606566387;0,424933223016231;0,0170356389209874;0,310990639620414;0;0,0912923409832675;0,0303183417430235;0,0614632661950345;0,0845211197547111;0,057996876803829;0,0997285210638387;0,170039127541895;0,388993808970261
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site5;SolMau;853,706726074219;7672461,6627707;325308,221739554;AD;18,1942958831787;1283,78210449219;0,0639009169638309;0;0,142065715741212;0;0,209023178807947;0;0,0223191543555782;0,433965868568518;0,128725165562914;0,0200103288244949;0,0068905993548022;0,352488822231026;0;0,220654819174826;0;0,122630029996038;0,192820052068595;0,0845053483502179;0,0171495125848875;0,01488997232837;0,35031186961701;0;0,29397193571409;0;0,149591292943425;0,080173440718242;0,0939119760939757;0,0413442403737843;0,00631367450593754;0,324475770303812;0;0,353517620532769;0;0,126741851886643;0,037130036961111;0,110476805435944;0,0880091079283614;0,0144055260313297;0,335172909942496;0,00637529807703807;0,315695225092494;1,68954906896073E-05;0,0942603732266899;0,049481525426935;0,0965831387839666;0,155481895180675;0,130669442315336;0,189200551084179;0,217785325637209;0,431091238249766
0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site5;Ipo;853,706726074219;7672461,6627707;325308,221739554;AD;18,1942958831787;1283,78210449219;0,0639009169638309;0;0,142065715741212;0;0,209023178807947;0;0,0223191543555782;0,433965868568518;0,128725165562914;0,0200103288244949;0,0068905993548022;0,352488822231026;0;0,220654819174826;0;0,122630029996038;0,192820052068595;0,0845053483502179;0,0171495125848875;0,01488997232837;0,35031186961701;0;0,29397193571409;0;0,149591292943425;0,080173440718242;0,0939119760939757;0,0413442403737843;0,00631367450593754;0,324475770303812;0;0,353517620532769;0;0,126741851886643;0,037130036961111;0,110476805435944;0,0880091079283614;0,0144055260313297;0,335172909942496;0,00637529807703807;0,315695225092494;1,68954906896073E-05;0,0942603732266899;0,049481525426935;0,0965831387839666;0,155481895180675;0,130669442315336;0,189200551084179;0,217785325637209;0,431091238249766
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/01/17;sum;trans4;site5;LanCam;853,706726074219;7672461,6627707;325308,221739554;AD;18,1942958831787;1283,78210449219;0,0639009169638309;0;0,142065715741212;0;0,209023178807947;0;0,0223191543555782;0,433965868568518;0,128725165562914;0,0200103288244949;0,0068905993548022;0,352488822231026;0;0,220654819174826;0;0,122630029996038;0,192820052068595;0,0845053483502179;0,0171495125848875;0,01488997232837;0,35031186961701;0;0,29397193571409;0;0,149591292943425;0,080173440718242;0,0939119760939757;0,0413442403737843;0,00631367450593754;0,324475770303812;0;0,353517620532769;0;0,126741851886643;0,037130036961111;0,110476805435944;0,0880091079283614;0,0144055260313297;0,335172909942496;0,00637529807703807;0,315695225092494;1,68954906896073E-05;0,0942603732266899;0,049481525426935;0,0965831387839666;0,155481895180675;0,130669442315336;0,189200551084179;0,217785325637209;0,431091238249766
1;0;0;0;0;6;6;0;0;0;0;0;0;0;1;1;0;66;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/01/17;sum;trans4;site6;SolMau;676,996887207031;7672497,85570425;323619,963072093;AD;19,8870048522949;1082,09716796875;0;0;0;0;0,202082272032603;0;0,147191798267957;0;0,65072592969944;0;0,000251162066745435;0,0625959545219785;0;0,220304507474725;0;0,124028073551573;0,0254345811253476;0,567385721259631;0,0187675218664049;0,00191646104728804;0,234522830383911;0;0,133075093081461;0;0,133923217744289;0,0432941551033403;0,434500720773306;0,0649774250001908;0,00806353364594601;0,205229232486844;0;0,231174891979698;0,000134194882017702;0,127665116935052;0,0576888010160921;0,305066804054159;0,146056089792322;0,0233015918318916;0,213236989850153;0;0,239958688546181;0,000388926309644173;0,0971071580924995;0,0865800117250964;0,193370543852212;0,0557807767552353;0,0584221980106703;0,0777337364614177;0,136257834717582;0,432895807594751
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/01/17;sum;trans4;site6;LanCam;676,996887207031;7672497,85570425;323619,963072093;AD;19,8870048522949;1082,09716796875;0;0;0;0;0,202082272032603;0;0,147191798267957;0;0,65072592969944;0;0,000251162066745435;0,0625959545219785;0;0,220304507474725;0;0,124028073551573;0,0254345811253476;0,567385721259631;0,0187675218664049;0,00191646104728804;0,234522830383911;0;0,133075093081461;0;0,133923217744289;0,0432941551033403;0,434500720773306;0,0649774250001908;0,00806353364594601;0,205229232486844;0;0,231174891979698;0,000134194882017702;0,127665116935052;0,0576888010160921;0,305066804054159;0,146056089792322;0,0233015918318916;0,213236989850153;0;0,239958688546181;0,000388926309644173;0,0971071580924995;0,0865800117250964;0,193370543852212;0,0557807767552353;0,0584221980106703;0,0777337364614177;0,136257834717582;0,432895807594751
